sample_id,video_id,frame_idx,label,prediction,confidence,prob_fake
cdfv2_frames__id35_id30_0006_frame0168,frames/id35_id30_0006,168,1,1,0.9428,0.9428
cdfv2_frames__id56_0002_frame0221,frames/id56_0002,221,0,0,0.8542,0.1458
cdfv2_frames__id22_id21_0005_frame0082,frames/id22_id21_0005,82,1,1,0.9344,0.9344
cdfv2_frames__00048_frame0186,frames/00048,186,0,1,0.8561,0.8561
cdfv2_frames__00270_frame0000,frames/00270,0,0,0,0.8089999999999999,0.191
cdfv2_frames__id48_id47_0008_frame0217,frames/id48_id47_0008,217,1,1,0.5843,0.5843
cdfv2_frames__id21_id28_0001_frame0033,frames/id21_id28_0001,33,1,1,0.6148,0.6148
cdfv2_frames__id42_id40_0001_frame0182,frames/id42_id40_0001,182,1,1,0.5926,0.5926
cdfv2_frames__id56_id55_0009_frame0047,frames/id56_id55_0009,47,1,1,0.6396,0.6396
cdfv2_frames__id27_id23_0008_frame0021,frames/id27_id23_0008,21,1,1,0.8612,0.8612
cdfv2_frames__id26_id3_0002_frame0144,frames/id26_id3_0002,144,1,1,0.9709,0.9709
cdfv2_frames__id9_id16_0007_frame0146,frames/id9_id16_0007,146,1,1,0.968,0.968
cdfv2_frames__id39_0005_frame0111,frames/id39_0005,111,0,0,0.5317000000000001,0.4683
cdfv2_frames__id2_id3_0008_frame0083,frames/id2_id3_0008,83,1,1,0.9708,0.9708
cdfv2_frames__id48_id41_0001_frame0029,frames/id48_id41_0001,29,1,1,0.9629,0.9629
cdfv2_frames__id52_0002_frame0540,frames/id52_0002,540,0,0,0.6911,0.3089
cdfv2_frames__id33_0008_frame0486,frames/id33_0008,486,0,0,0.8238,0.1762
cdfv2_frames__id56_id51_0000_frame0000,frames/id56_id51_0000,0,1,1,0.9479,0.9479
cdfv2_frames__00082_frame0386,frames/00082,386,0,1,0.8044,0.8044
cdfv2_frames__id21_id4_0002_frame0214,frames/id21_id4_0002,214,1,1,0.8689,0.8689
cdfv2_frames__id1_id20_0001_frame0061,frames/id1_id20_0001,61,1,1,0.9068,0.9068
cdfv2_frames__id17_id0_0000_frame0215,frames/id17_id0_0000,215,1,1,0.9436,0.9436
cdfv2_frames__id35_0000_frame0438,frames/id35_0000,438,0,0,0.7991,0.2009
cdfv2_frames__id54_id58_0006_frame0440,frames/id54_id58_0006,440,1,1,0.9701,0.9701
cdfv2_frames__id23_id26_0003_frame0059,frames/id23_id26_0003,59,1,1,0.9712,0.9712
cdfv2_frames__id16_id20_0000_frame0275,frames/id16_id20_0000,275,1,0,0.8519,0.1481
cdfv2_frames__id20_id37_0004_frame0303,frames/id20_id37_0004,303,1,1,0.9201,0.9201
cdfv2_frames__id27_id25_0008_frame0127,frames/id27_id25_0008,127,1,1,0.9062,0.9062
cdfv2_frames__id25_id19_0008_frame0114,frames/id25_id19_0008,114,1,1,0.8891,0.8891
cdfv2_frames__id50_0006_frame0419,frames/id50_0006,419,0,1,0.5009,0.5009
cdfv2_frames__id29_id38_0008_frame0449,frames/id29_id38_0008,449,1,1,0.5435,0.5435
cdfv2_frames__id38_id33_0005_frame0251,frames/id38_id33_0005,251,1,1,0.7864,0.7864
cdfv2_frames__id25_id24_0003_frame0008,frames/id25_id24_0003,8,1,1,0.9502,0.9502
cdfv2_frames__id3_id20_0008_frame0427,frames/id3_id20_0008,427,1,1,0.8728,0.8728
cdfv2_frames__id33_id32_0006_frame0085,frames/id33_id32_0006,85,1,0,0.6986,0.3014
cdfv2_frames__id2_0004_frame0328,frames/id2_0004,328,0,0,0.529,0.471
cdfv2_frames__id12_id7_0006_frame0287,frames/id12_id7_0006,287,1,1,0.9503,0.9503
cdfv2_frames__id37_id2_0009_frame0121,frames/id37_id2_0009,121,1,1,0.881,0.881
cdfv2_frames__id9_id0_0000_frame0100,frames/id9_id0_0000,100,1,1,0.9751,0.9751
cdfv2_frames__id20_id37_0004_frame0010,frames/id20_id37_0004,10,1,1,0.9735,0.9735
cdfv2_frames__00251_frame0071,frames/00251,71,0,0,0.7222999999999999,0.2777
cdfv2_frames__id24_id26_0004_frame0206,frames/id24_id26_0004,206,1,1,0.7426,0.7426
cdfv2_frames__id21_id19_0009_frame0082,frames/id21_id19_0009,82,1,1,0.9315,0.9315
cdfv2_frames__id17_id6_0000_frame0294,frames/id17_id6_0000,294,1,1,0.6768,0.6768
cdfv2_frames__00261_frame0020,frames/00261,20,0,0,0.7827,0.2173
cdfv2_frames__id54_id58_0006_frame0113,frames/id54_id58_0006,113,1,1,0.8912,0.8912
cdfv2_frames__id10_id13_0007_frame0047,frames/id10_id13_0007,47,1,1,0.9641,0.9641
cdfv2_frames__id23_0001_frame0059,frames/id23_0001,59,0,1,0.662,0.662
cdfv2_frames__id0_id1_0000_frame0135,frames/id0_id1_0000,135,1,1,0.8852,0.8852
cdfv2_frames__id10_0001_frame0051,frames/id10_0001,51,0,0,0.5442,0.4558
cdfv2_frames__id12_0000_frame0205,frames/id12_0000,205,0,1,0.9678,0.9678
cdfv2_frames__00047_frame0173,frames/00047,173,0,1,0.6124,0.6124
cdfv2_frames__id23_id35_0009_frame0132,frames/id23_id35_0009,132,1,1,0.9591,0.9591
cdfv2_frames__id16_id2_0011_frame0183,frames/id16_id2_0011,183,1,1,0.5012,0.5012
cdfv2_frames__id50_0006_frame0072,frames/id50_0006,72,0,0,0.5033000000000001,0.4967
cdfv2_frames__id30_id26_0004_frame0312,frames/id30_id26_0004,312,1,0,0.7481,0.2519
cdfv2_frames__id1_id3_0009_frame0132,frames/id1_id3_0009,132,1,1,0.9572,0.9572
cdfv2_frames__id17_id16_0007_frame0264,frames/id17_id16_0007,264,1,1,0.9693,0.9693
cdfv2_frames__id1_id20_0002_frame0360,frames/id1_id20_0002,360,1,1,0.9375,0.9375
cdfv2_frames__00261_frame0112,frames/00261,112,0,0,0.8968,0.1032
cdfv2_frames__id0_id1_0005_frame0192,frames/id0_id1_0005,192,1,1,0.6276,0.6276
cdfv2_frames__id24_id20_0009_frame0219,frames/id24_id20_0009,219,1,1,0.9169,0.9169
cdfv2_frames__id6_id23_0006_frame0151,frames/id6_id23_0006,151,1,1,0.9428,0.9428
cdfv2_frames__id21_id6_0005_frame0148,frames/id21_id6_0005,148,1,1,0.9536,0.9536
cdfv2_frames__id56_0000_frame0347,frames/id56_0000,347,0,1,0.7454,0.7454
cdfv2_frames__id6_id1_0007_frame0143,frames/id6_id1_0007,143,1,0,0.5351,0.4649
cdfv2_frames__id46_id39_0000_frame0226,frames/id46_id39_0000,226,1,1,0.8075,0.8075
cdfv2_frames__id21_id20_0006_frame0311,frames/id21_id20_0006,311,1,1,0.9581,0.9581
cdfv2_frames__id28_id0_0009_frame0244,frames/id28_id0_0009,244,1,1,0.9532,0.9532
cdfv2_frames__id55_id57_0002_frame0000,frames/id55_id57_0002,0,1,0,0.6403,0.3597
cdfv2_frames__id44_id42_0001_frame0070,frames/id44_id42_0001,70,1,1,0.9645,0.9645
cdfv2_frames__id31_0004_frame0269,frames/id31_0004,269,0,1,0.807,0.807
cdfv2_frames__id32_id33_0004_frame0399,frames/id32_id33_0004,399,1,1,0.9626,0.9626
cdfv2_frames__id16_id28_0005_frame0110,frames/id16_id28_0005,110,1,0,0.5671999999999999,0.4328
cdfv2_frames__id31_0003_frame0466,frames/id31_0003,466,0,0,0.7012,0.2988
cdfv2_frames__id25_0010_frame0354,frames/id25_0010,354,0,1,0.5862,0.5862
cdfv2_frames__id27_id26_0006_frame0170,frames/id27_id26_0006,170,1,1,0.9553,0.9553
cdfv2_frames__id44_id42_0001_frame0141,frames/id44_id42_0001,141,1,1,0.972,0.972
cdfv2_frames__id37_id21_0005_frame0398,frames/id37_id21_0005,398,1,1,0.8688,0.8688
cdfv2_frames__id25_id28_0010_frame0239,frames/id25_id28_0010,239,1,1,0.9576,0.9576
cdfv2_frames__id17_id9_0000_frame0235,frames/id17_id9_0000,235,1,1,0.7506,0.7506
cdfv2_frames__id35_id31_0006_frame0029,frames/id35_id31_0006,29,1,1,0.97,0.97
cdfv2_frames__id28_id3_0004_frame0150,frames/id28_id3_0004,150,1,1,0.8349,0.8349
cdfv2_frames__id43_id39_0000_frame0061,frames/id43_id39_0000,61,1,1,0.9436,0.9436
cdfv2_frames__00023_frame0089,frames/00023,89,0,0,0.8624,0.1376
cdfv2_frames__id48_0003_frame0150,frames/id48_0003,150,0,0,0.7815,0.2185
cdfv2_frames__id10_id12_0001_frame0050,frames/id10_id12_0001,50,1,1,0.9687,0.9687
cdfv2_frames__id9_id16_0000_frame0432,frames/id9_id16_0000,432,1,1,0.9701,0.9701
cdfv2_frames__00269_frame0000,frames/00269,0,0,0,0.9117,0.0883
cdfv2_frames__id33_id32_0006_frame0188,frames/id33_id32_0006,188,1,1,0.6356,0.6356
cdfv2_frames__id51_0005_frame0012,frames/id51_0005,12,0,0,0.6267,0.3733
cdfv2_frames__id35_id20_0007_frame0166,frames/id35_id20_0007,166,1,1,0.9735,0.9735
cdfv2_frames__id23_id35_0009_frame0162,frames/id23_id35_0009,162,1,1,0.8782,0.8782
cdfv2_frames__id53_0003_frame0410,frames/id53_0003,410,0,0,0.5505,0.4495
cdfv2_frames__id21_id28_0009_frame0205,frames/id21_id28_0009,205,1,1,0.9487,0.9487
cdfv2_frames__id9_id23_0009_frame0060,frames/id9_id23_0009,60,1,0,0.7095,0.2905
cdfv2_frames__00253_frame0251,frames/00253,251,0,0,0.9041,0.0959
cdfv2_frames__id37_id28_0007_frame0319,frames/id37_id28_0007,319,1,1,0.8643,0.8643
cdfv2_frames__00188_frame0475,frames/00188,475,0,0,0.8848,0.1152
cdfv2_frames__id54_0007_frame0275,frames/id54_0007,275,0,0,0.5490999999999999,0.4509
cdfv2_frames__id33_0008_frame0146,frames/id33_0008,146,0,0,0.8938,0.1062
cdfv2_frames__00197_frame0045,frames/00197,45,0,1,0.7832,0.7832
cdfv2_frames__id46_id39_0000_frame0334,frames/id46_id39_0000,334,1,1,0.9451,0.9451
cdfv2_frames__id24_id26_0004_frame0247,frames/id24_id26_0004,247,1,1,0.9338,0.9338
cdfv2_frames__id35_id31_0009_frame0030,frames/id35_id31_0009,30,1,1,0.9632,0.9632
cdfv2_frames__id30_id3_0006_frame0317,frames/id30_id3_0006,317,1,1,0.9108,0.9108
cdfv2_frames__id6_id23_0001_frame0197,frames/id6_id23_0001,197,1,1,0.6933,0.6933
cdfv2_frames__id48_id41_0001_frame0309,frames/id48_id41_0001,309,1,1,0.6988,0.6988
cdfv2_frames__id23_0001_frame0308,frames/id23_0001,308,0,1,0.5156,0.5156
cdfv2_frames__id34_id29_0008_frame0083,frames/id34_id29_0008,83,1,1,0.9409,0.9409
cdfv2_frames__00287_frame0406,frames/00287,406,0,0,0.896,0.104
cdfv2_frames__id19_0005_frame0258,frames/id19_0005,258,0,1,0.6251,0.6251
cdfv2_frames__id46_id45_0001_frame0318,frames/id46_id45_0001,318,1,0,0.8138,0.1862
cdfv2_frames__id6_id20_0007_frame0304,frames/id6_id20_0007,304,1,0,0.6740999999999999,0.3259
cdfv2_frames__id17_id16_0007_frame0061,frames/id17_id16_0007,61,1,1,0.9357,0.9357
cdfv2_frames__id38_id30_0006_frame0210,frames/id38_id30_0006,210,1,1,0.9573,0.9573
cdfv2_frames__id48_id45_0002_frame0000,frames/id48_id45_0002,0,1,0,0.6041000000000001,0.3959
cdfv2_frames__id30_id21_0005_frame0028,frames/id30_id21_0005,28,1,1,0.9717,0.9717
cdfv2_frames__00289_frame0020,frames/00289,20,0,1,0.5568,0.5568
cdfv2_frames__id31_id2_0004_frame0134,frames/id31_id2_0004,134,1,1,0.8377,0.8377
cdfv2_frames__id19_id20_0000_frame0073,frames/id19_id20_0000,73,1,1,0.9662,0.9662
cdfv2_frames__id36_0001_frame0054,frames/id36_0001,54,0,1,0.5336,0.5336
cdfv2_frames__id22_id25_0001_frame0099,frames/id22_id25_0001,99,1,1,0.9207,0.9207
cdfv2_frames__id27_id23_0008_frame0308,frames/id27_id23_0008,308,1,1,0.966,0.966
cdfv2_frames__id16_0010_frame0188,frames/id16_0010,188,0,0,0.5795,0.4205
cdfv2_frames__id32_0006_frame0029,frames/id32_0006,29,0,0,0.7352000000000001,0.2648
cdfv2_frames__id35_id31_0006_frame0117,frames/id35_id31_0006,117,1,1,0.939,0.939
cdfv2_frames__id9_id23_0009_frame0302,frames/id9_id23_0009,302,1,1,0.6552,0.6552
cdfv2_frames__00047_frame0220,frames/00047,220,0,0,0.5696,0.4304
cdfv2_frames__id21_id19_0009_frame0143,frames/id21_id19_0009,143,1,1,0.6574,0.6574
cdfv2_frames__id1_id0_0007_frame0168,frames/id1_id0_0007,168,1,1,0.8647,0.8647
cdfv2_frames__id35_id23_0007_frame0385,frames/id35_id23_0007,385,1,0,0.5945,0.4055
cdfv2_frames__id22_id26_0005_frame0011,frames/id22_id26_0005,11,1,1,0.9583,0.9583
cdfv2_frames__id28_id4_0000_frame0329,frames/id28_id4_0000,329,1,1,0.5764,0.5764
cdfv2_frames__id28_id9_0000_frame0000,frames/id28_id9_0000,0,1,1,0.7942,0.7942
cdfv2_frames__id1_id20_0002_frame0244,frames/id1_id20_0002,244,1,1,0.6109,0.6109
cdfv2_frames__id24_id26_0009_frame0039,frames/id24_id26_0009,39,1,1,0.9712,0.9712
cdfv2_frames__id29_id32_0000_frame0262,frames/id29_id32_0000,262,1,0,0.5311,0.4689
cdfv2_frames__00264_frame0132,frames/00264,132,0,0,0.6557,0.3443
cdfv2_frames__00279_frame0029,frames/00279,29,0,0,0.6929000000000001,0.3071
cdfv2_frames__id23_0001_frame0089,frames/id23_0001,89,0,1,0.6063,0.6063
cdfv2_frames__id17_id26_0006_frame0109,frames/id17_id26_0006,109,1,1,0.9128,0.9128
cdfv2_frames__id45_id47_0002_frame0036,frames/id45_id47_0002,36,1,1,0.9017,0.9017
cdfv2_frames__id28_id9_0000_frame0106,frames/id28_id9_0000,106,1,0,0.8197,0.1803
cdfv2_frames__id56_0002_frame0058,frames/id56_0002,58,0,0,0.7473000000000001,0.2527
cdfv2_frames__id25_id19_0008_frame0249,frames/id25_id19_0008,249,1,1,0.9494,0.9494
cdfv2_frames__id9_id16_0000_frame0000,frames/id9_id16_0000,0,1,1,0.9613,0.9613
cdfv2_frames__id10_0007_frame0387,frames/id10_0007,387,0,0,0.5484,0.4516
cdfv2_frames__00063_frame0245,frames/00063,245,0,0,0.7968,0.2032
cdfv2_frames__id23_id35_0006_frame0252,frames/id23_id35_0006,252,1,0,0.8165,0.1835
cdfv2_frames__id1_id23_0006_frame0065,frames/id1_id23_0006,65,1,1,0.9506,0.9506
cdfv2_frames__id38_id30_0006_frame0225,frames/id38_id30_0006,225,1,1,0.9488,0.9488
cdfv2_frames__id32_0006_frame0463,frames/id32_0006,463,0,0,0.8057,0.1943
cdfv2_frames__id27_0009_frame0240,frames/id27_0009,240,0,0,0.6919,0.3081
cdfv2_frames__id22_id25_0001_frame0109,frames/id22_id25_0001,109,1,1,0.9153,0.9153
cdfv2_frames__id45_id39_0008_frame0165,frames/id45_id39_0008,165,1,1,0.929,0.929
cdfv2_frames__00076_frame0246,frames/00076,246,0,0,0.8055,0.1945
cdfv2_frames__id1_id4_0007_frame0052,frames/id1_id4_0007,52,1,1,0.9638,0.9638
cdfv2_frames__id37_id35_0001_frame0149,frames/id37_id35_0001,149,1,1,0.8491,0.8491
cdfv2_frames__id11_id7_0008_frame0000,frames/id11_id7_0008,0,1,0,0.646,0.354
cdfv2_frames__id16_id1_0011_frame0052,frames/id16_id1_0011,52,1,1,0.5862,0.5862
cdfv2_frames__id21_0009_frame0112,frames/id21_0009,112,0,1,0.5236,0.5236
cdfv2_frames__00250_frame0019,frames/00250,19,0,0,0.8271,0.1729
cdfv2_frames__id29_id30_0009_frame0335,frames/id29_id30_0009,335,1,1,0.9568,0.9568
cdfv2_frames__id16_id20_0012_frame0267,frames/id16_id20_0012,267,1,1,0.9565,0.9565
cdfv2_frames__id16_0010_frame0062,frames/id16_0010,62,0,1,0.6591,0.6591
cdfv2_frames__id49_id52_0007_frame0234,frames/id49_id52_0007,234,1,1,0.866,0.866
cdfv2_frames__id9_id2_0006_frame0322,frames/id9_id2_0006,322,1,1,0.8962,0.8962
cdfv2_frames__id43_0001_frame0054,frames/id43_0001,54,0,0,0.8047,0.1953
cdfv2_frames__id56_0009_frame0296,frames/id56_0009,296,0,1,0.5466,0.5466
cdfv2_frames__id37_id29_0002_frame0191,frames/id37_id29_0002,191,1,1,0.9591,0.9591
cdfv2_frames__00023_frame0029,frames/00023,29,0,0,0.8996999999999999,0.1003
cdfv2_frames__id33_0002_frame0421,frames/id33_0002,421,0,0,0.8912,0.1088
cdfv2_frames__id32_0002_frame0063,frames/id32_0002,63,0,0,0.721,0.279
cdfv2_frames__id9_id20_0002_frame0327,frames/id9_id20_0002,327,1,1,0.9712,0.9712
cdfv2_frames__id45_id39_0008_frame0041,frames/id45_id39_0008,41,1,1,0.853,0.853
cdfv2_frames__id22_id28_0006_frame0042,frames/id22_id28_0006,42,1,1,0.9728,0.9728
cdfv2_frames__id28_id9_0000_frame0222,frames/id28_id9_0000,222,1,1,0.51,0.51
cdfv2_frames__id56_0002_frame0116,frames/id56_0002,116,0,0,0.5346,0.4654
cdfv2_frames__id26_id28_0002_frame0321,frames/id26_id28_0002,321,1,1,0.9732,0.9732
cdfv2_frames__id35_id28_0006_frame0065,frames/id35_id28_0006,65,1,1,0.7356,0.7356
cdfv2_frames__id1_0007_frame0263,frames/id1_0007,263,0,0,0.6533,0.3467
cdfv2_frames__id31_0003_frame0090,frames/id31_0003,90,0,1,0.5905,0.5905
cdfv2_frames__id12_0000_frame0314,frames/id12_0000,314,0,1,0.9547,0.9547
cdfv2_frames__00106_frame0157,frames/00106,157,0,0,0.6968,0.3032
cdfv2_frames__id25_id19_0008_frame0301,frames/id25_id19_0008,301,1,1,0.8813,0.8813
cdfv2_frames__id57_0007_frame0425,frames/id57_0007,425,0,0,0.5026999999999999,0.4973
cdfv2_frames__id22_id27_0005_frame0105,frames/id22_id27_0005,105,1,1,0.9417,0.9417
cdfv2_frames__id32_0006_frame0104,frames/id32_0006,104,0,0,0.6957,0.3043
cdfv2_frames__id52_id58_0005_frame0194,frames/id52_id58_0005,194,1,1,0.8491,0.8491
cdfv2_frames__id20_id37_0004_frame0324,frames/id20_id37_0004,324,1,1,0.8742,0.8742
cdfv2_frames__00076_frame0292,frames/00076,292,0,0,0.8748,0.1252
cdfv2_frames__id10_id13_0001_frame0060,frames/id10_id13_0001,60,1,1,0.8948,0.8948
cdfv2_frames__id2_id6_0002_frame0185,frames/id2_id6_0002,185,1,1,0.9349,0.9349
cdfv2_frames__id38_id33_0005_frame0177,frames/id38_id33_0005,177,1,1,0.8153,0.8153
cdfv2_frames__id0_id3_0007_frame0107,frames/id0_id3_0007,107,1,1,0.9139,0.9139
cdfv2_frames__00264_frame0275,frames/00264,275,0,0,0.9198999999999999,0.0801
cdfv2_frames__id9_id0_0006_frame0400,frames/id9_id0_0006,400,1,1,0.6472,0.6472
cdfv2_frames__id9_id2_0008_frame0296,frames/id9_id2_0008,296,1,1,0.9496,0.9496
cdfv2_frames__id44_id42_0001_frame0050,frames/id44_id42_0001,50,1,1,0.9543,0.9543
cdfv2_frames__id1_id3_0006_frame0227,frames/id1_id3_0006,227,1,1,0.8987,0.8987
cdfv2_frames__id37_id29_0002_frame0088,frames/id37_id29_0002,88,1,1,0.9413,0.9413
cdfv2_frames__id37_id3_0004_frame0095,frames/id37_id3_0004,95,1,1,0.9709,0.9709
cdfv2_frames__id2_0004_frame0232,frames/id2_0004,232,0,0,0.505,0.495
cdfv2_frames__id16_id21_0002_frame0210,frames/id16_id21_0002,210,1,1,0.7311,0.7311
cdfv2_frames__id9_id2_0000_frame0346,frames/id9_id2_0000,346,1,1,0.8834,0.8834
cdfv2_frames__id30_id21_0005_frame0000,frames/id30_id21_0005,0,1,1,0.9284,0.9284
cdfv2_frames__id3_0008_frame0368,frames/id3_0008,368,0,0,0.6726,0.3274
cdfv2_frames__id35_id26_0003_frame0292,frames/id35_id26_0003,292,1,1,0.9611,0.9611
cdfv2_frames__id17_id26_0006_frame0096,frames/id17_id26_0006,96,1,1,0.9232,0.9232
cdfv2_frames__id34_id32_0007_frame0045,frames/id34_id32_0007,45,1,1,0.9646,0.9646
cdfv2_frames__id16_id21_0002_frame0058,frames/id16_id21_0002,58,1,0,0.5404,0.4596
cdfv2_frames__id2_0004_frame0410,frames/id2_0004,410,0,0,0.8041,0.1959
cdfv2_frames__id24_id19_0000_frame0272,frames/id24_id19_0000,272,1,0,0.6411,0.3589
cdfv2_frames__id31_0004_frame0359,frames/id31_0004,359,0,1,0.9278,0.9278
cdfv2_frames__id17_id26_0006_frame0083,frames/id17_id26_0006,83,1,1,0.946,0.946
cdfv2_frames__id9_id26_0000_frame0144,frames/id9_id26_0000,144,1,1,0.9689,0.9689
cdfv2_frames__id2_0001_frame0096,frames/id2_0001,96,0,1,0.5366,0.5366
cdfv2_frames__id22_id26_0005_frame0199,frames/id22_id26_0005,199,1,1,0.9572,0.9572
cdfv2_frames__id0_id26_0009_frame0485,frames/id0_id26_0009,485,1,0,0.5871,0.4129
cdfv2_frames__id7_id13_0009_frame0073,frames/id7_id13_0009,73,1,1,0.9435,0.9435
cdfv2_frames__id4_id26_0007_frame0172,frames/id4_id26_0007,172,1,1,0.9728,0.9728
cdfv2_frames__id32_0008_frame0426,frames/id32_0008,426,0,0,0.8357,0.1643
cdfv2_frames__id3_id1_0001_frame0268,frames/id3_id1_0001,268,1,1,0.7389,0.7389
cdfv2_frames__id1_id3_0007_frame0010,frames/id1_id3_0007,10,1,1,0.8923,0.8923
cdfv2_frames__id12_0005_frame0141,frames/id12_0005,141,0,0,0.8034,0.1966
cdfv2_frames__id22_id27_0001_frame0059,frames/id22_id27_0001,59,1,1,0.938,0.938
cdfv2_frames__id39_id47_0004_frame0081,frames/id39_id47_0004,81,1,1,0.9705,0.9705
cdfv2_frames__id24_id26_0009_frame0019,frames/id24_id26_0009,19,1,1,0.961,0.961
cdfv2_frames__id16_id20_0012_frame0168,frames/id16_id20_0012,168,1,1,0.9685,0.9685
cdfv2_frames__id21_id28_0009_frame0256,frames/id21_id28_0009,256,1,1,0.9715,0.9715
cdfv2_frames__id4_id20_0000_frame0046,frames/id4_id20_0000,46,1,1,0.9661,0.9661
cdfv2_frames__00061_frame0172,frames/00061,172,0,1,0.5284,0.5284
cdfv2_frames__id9_id0_0000_frame0187,frames/id9_id0_0000,187,1,1,0.9748,0.9748
cdfv2_frames__00011_frame0211,frames/00011,211,0,0,0.7684,0.2316
cdfv2_frames__id1_0007_frame0221,frames/id1_0007,221,0,0,0.636,0.364
cdfv2_frames__id16_id21_0002_frame0163,frames/id16_id21_0002,163,1,1,0.863,0.863
cdfv2_frames__id48_id47_0008_frame0152,frames/id48_id47_0008,152,1,1,0.9041,0.9041
cdfv2_frames__id17_id21_0000_frame0088,frames/id17_id21_0000,88,1,1,0.9515,0.9515
cdfv2_frames__id21_0006_frame0115,frames/id21_0006,115,0,1,0.8061,0.8061
cdfv2_frames__id28_id3_0004_frame0230,frames/id28_id3_0004,230,1,1,0.9083,0.9083
cdfv2_frames__00227_frame0394,frames/00227,394,0,0,0.621,0.379
cdfv2_frames__id47_id43_0007_frame0154,frames/id47_id43_0007,154,1,1,0.8811,0.8811
cdfv2_frames__id37_id35_0005_frame0162,frames/id37_id35_0005,162,1,1,0.9718,0.9718
cdfv2_frames__id17_id31_0009_frame0028,frames/id17_id31_0009,28,1,1,0.9719,0.9719
cdfv2_frames__id13_id7_0012_frame0410,frames/id13_id7_0012,410,1,1,0.9463,0.9463
cdfv2_frames__id10_id13_0001_frame0070,frames/id10_id13_0001,70,1,1,0.6949,0.6949
cdfv2_frames__00289_frame0030,frames/00289,30,0,1,0.503,0.503
cdfv2_frames__id46_id41_0000_frame0226,frames/id46_id41_0000,226,1,1,0.9506,0.9506
cdfv2_frames__id50_id53_0000_frame0136,frames/id50_id53_0000,136,1,1,0.9724,0.9724
cdfv2_frames__00285_frame0187,frames/00285,187,0,1,0.7509,0.7509
cdfv2_frames__id37_id34_0008_frame0155,frames/id37_id34_0008,155,1,1,0.6703,0.6703
cdfv2_frames__id9_id20_0002_frame0081,frames/id9_id20_0002,81,1,1,0.9681,0.9681
cdfv2_frames__id16_id2_0006_frame0028,frames/id16_id2_0006,28,1,1,0.8029,0.8029
cdfv2_frames__id53_id52_0003_frame0136,frames/id53_id52_0003,136,1,1,0.5408,0.5408
cdfv2_frames__id28_id4_0006_frame0259,frames/id28_id4_0006,259,1,1,0.9679,0.9679
cdfv2_frames__id28_0004_frame0100,frames/id28_0004,100,0,0,0.5992,0.4008
cdfv2_frames__id34_0006_frame0212,frames/id34_0006,212,0,0,0.9106,0.0894
cdfv2_frames__id20_id9_0008_frame0304,frames/id20_id9_0008,304,1,1,0.9486,0.9486
cdfv2_frames__00021_frame0118,frames/00021,118,0,0,0.7268,0.2732
cdfv2_frames__id7_id11_0007_frame0053,frames/id7_id11_0007,53,1,0,0.5015000000000001,0.4985
cdfv2_frames__id37_id29_0002_frame0368,frames/id37_id29_0002,368,1,1,0.8804,0.8804
cdfv2_frames__id12_id10_0002_frame0081,frames/id12_id10_0002,81,1,1,0.9693,0.9693
cdfv2_frames__id19_id23_0001_frame0010,frames/id19_id23_0001,10,1,1,0.7918,0.7918
cdfv2_frames__id35_id28_0006_frame0102,frames/id35_id28_0006,102,1,1,0.9509,0.9509
cdfv2_frames__id2_id28_0003_frame0332,frames/id2_id28_0003,332,1,1,0.7799,0.7799
cdfv2_frames__id51_0006_frame0207,frames/id51_0006,207,0,1,0.6451,0.6451
cdfv2_frames__id16_id2_0001_frame0081,frames/id16_id2_0001,81,1,0,0.724,0.276
cdfv2_frames__00266_frame0010,frames/00266,10,0,0,0.9057999999999999,0.0942
cdfv2_frames__id37_0005_frame0250,frames/id37_0005,250,0,1,0.9056,0.9056
cdfv2_frames__id21_id3_0009_frame0318,frames/id21_id3_0009,318,1,1,0.9681,0.9681
cdfv2_frames__00236_frame0180,frames/00236,180,0,0,0.8214,0.1786
cdfv2_frames__id10_id13_0001_frame0053,frames/id10_id13_0001,53,1,1,0.9407,0.9407
cdfv2_frames__id46_id45_0001_frame0159,frames/id46_id45_0001,159,1,1,0.835,0.835
cdfv2_frames__id35_id31_0009_frame0041,frames/id35_id31_0009,41,1,1,0.9128,0.9128
cdfv2_frames__id24_id26_0004_frame0134,frames/id24_id26_0004,134,1,0,0.5418000000000001,0.4582
cdfv2_frames__id44_id45_0000_frame0196,frames/id44_id45_0000,196,1,1,0.8849,0.8849
cdfv2_frames__00266_frame0232,frames/00266,232,0,0,0.9185,0.0815
cdfv2_frames__id1_id3_0009_frame0185,frames/id1_id3_0009,185,1,1,0.9413,0.9413
cdfv2_frames__00267_frame0024,frames/00267,24,0,1,0.862,0.862
cdfv2_frames__id26_id16_0001_frame0020,frames/id26_id16_0001,20,1,1,0.9605,0.9605
cdfv2_frames__id13_id10_0008_frame0384,frames/id13_id10_0008,384,1,0,0.7088,0.2912
cdfv2_frames__id24_id26_0009_frame0209,frames/id24_id26_0009,209,1,1,0.9292,0.9292
cdfv2_frames__00284_frame0372,frames/00284,372,0,0,0.9087,0.0913
cdfv2_frames__id50_0000_frame0181,frames/id50_0000,181,0,0,0.7324999999999999,0.2675
cdfv2_frames__id17_id6_0000_frame0009,frames/id17_id6_0000,9,1,1,0.7108,0.7108
cdfv2_frames__id35_0003_frame0394,frames/id35_0003,394,0,0,0.5445,0.4555
